MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Mas Vnr Type,Mas Vnr Area,Exter Cond,Foundation,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Density_Ratio,BathPerBed,Garage_per_Living,House_Age,Years_Since_Remod,Age_Group,Remod_Group,Neighborhood_AvgPrice,Zone_AvgPrice,SaleType_AvgPrice,Lot_Area_log,Total_Bath,Kitchen Qual_num,Heating QC_num,Garage Qual_num,Fireplace Qu_num,Bsmt Qual_num,Exter Qual_num,Quality_Score
80,RL,80.0,13014,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1978,Gable,CompShg,HdBoard,BrkFace,39.0,TA,CBlock,TA,Av,ALQ,528.0,Unf,0.0,480.0,1008.0,GasA,Y,SBrkr,1096,0,1096,1.0,1,0,3,1,6,Typ,1,Attchd,1978.0,Unf,2.0,484.0,TA,Y,168,0,0,12,2008,WD ,Normal,157500,0.08421052631578947,0.25,0.4412032816773017,30,30,Medium,Old,136562.82666666666,191252.78333333333,174436.85881877024,9.473857817428666,2.0,3,3,3,2,3,3,3.2857142857142856
20,RL,72.0,7162,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,Gable,CompShg,HdBoard,BrkCmn,41.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,876.0,876.0,GasA,Y,SBrkr,904,0,904,0.0,1,0,3,1,6,Typ,0,Attchd,1966.0,Unf,1.0,408.0,TA,Y,0,0,0,12,2008,WD ,Abnorml,109900,0.12620410442552005,0.25,0.450828729281768,42,42,Medium,Very Old,136562.82666666666,191252.78333333333,174436.85881877024,8.876684166614451,1.0,3,3,3,0,3,3,2.857142857142857
20,RL,68.0,10265,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,2005,Gable,CompShg,HdBoard,None,1.0,Fa,CBlock,TA,No,ALQ,758.0,Unf,0.0,234.0,992.0,GasA,Y,SBrkr,992,0,992,1.0,1,0,3,1,6,Typ,0,Attchd,1967.0,RFn,1.0,294.0,TA,Y,204,0,0,7,2008,WD ,Normal,145000,0.09662965127605688,0.25,0.29607250755287007,41,3,Medium,Recent,136562.82666666666,191252.78333333333,174436.85881877024,9.236592743120248,2.0,4,5,3,0,3,3,3.2857142857142856
20,RL,57.0,9764,Pave,IR1,Lvl,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,2003,Gable,CompShg,VinylSd,None,1.0,TA,CBlock,TA,No,BLQ,702.0,Unf,0.0,192.0,894.0,GasA,Y,SBrkr,894,0,894,1.0,1,0,3,1,5,Typ,0,Attchd,1967.0,RFn,2.0,450.0,TA,Y,0,0,0,5,2008,WD ,Normal,130000,0.09155145929339478,0.25,0.5027932960893855,41,5,Medium,Recent,136562.82666666666,191252.78333333333,174436.85881877024,9.186559843310778,2.0,4,5,3,0,3,3,3.2857142857142856
85,RL,72.0,7703,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,8,1978,Gable,CompShg,HdBoard,BrkCmn,40.0,TA,CBlock,TA,Gd,ALQ,450.0,Unf,0.0,0.0,450.0,GasA,Y,SBrkr,1034,0,1034,0.0,1,0,3,1,6,Typ,1,Basment,1978.0,Fin,2.0,504.0,TA,Y,311,0,0,5,2008,WD ,Normal,153000,0.1342159916926272,0.25,0.48695652173913045,30,30,Medium,Old,136562.82666666666,191252.78333333333,174436.85881877024,8.949494953477961,1.0,3,5,3,1,4,3,3.5714285714285716
20,RL,72.0,9981,Pave,IR1,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,Gable,CompShg,MetalSd,BrkFace,340.0,TA,CBlock,TA,Mn,BLQ,221.0,Unf,0.0,852.0,1073.0,GasA,Y,SBrkr,1073,0,1073,0.0,1,0,3,1,6,Typ,0,Attchd,1967.0,RFn,1.0,270.0,TA,Y,0,90,0,3,2008,WD ,Normal,120000,0.10749348827890202,0.25,0.25139664804469275,41,41,Medium,Very Old,136562.82666666666,191252.78333333333,174436.85881877024,9.208538750029554,1.0,3,4,3,0,3,3,3.0
85,RL,72.0,7400,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1984,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,Av,LwQ,104.0,ALQ,956.0,0.0,1060.0,GasA,Y,SBrkr,1126,0,1126,1.0,1,0,2,1,5,Typ,0,Attchd,1984.0,Unf,2.0,506.0,TA,Y,178,0,0,3,2008,WD ,Normal,152000,0.15214160248615052,0.3333333333333333,0.4489795918367347,24,24,Medium,Old,136562.82666666666,191252.78333333333,174436.85881877024,8.909370405197466,2.0,3,3,3,0,4,3,3.0
90,RL,60.0,12900,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,Gable,CompShg,Plywood,None,1.0,TA,CBlock,TA,Av,GLQ,1198.0,Unf,0.0,0.0,1198.0,GasA,Y,SBrkr,1258,0,1258,2.0,0,2,0,2,6,Typ,0,CarPort,1969.0,Unf,2.0,400.0,TA,Y,120,0,0,1,2008,WD ,Alloca,108959,0.09751182078908611,0.0,0.3177124702144559,39,39,Medium,Very Old,136562.82666666666,191252.78333333333,174436.85881877024,9.465060106725137,3.0,3,3,2,0,4,3,2.7142857142857144
190,RL,60.0,12900,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,2fmCon,1Story,5,4,1950,Gable,CompShg,BrkFace,None,1.0,TA,PConc,Fa,No,BLQ,1300.0,Unf,0.0,0.0,1300.0,GasA,Y,SBrkr,1140,0,1140,1.0,1,0,3,1,6,Typ,0,CarPort,1920.0,Unf,2.0,400.0,TA,Y,0,0,190,1,2008,WD ,Alloca,95541,0.08836524300441827,0.25,0.35056967572305,88,58,Old,Very Old,136562.82666666666,191252.78333333333,174436.85881877024,9.465060106725137,2.0,3,2,3,0,3,3,2.7142857142857144
20,RL,72.0,9000,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,Gable,CompShg,Wd Sdng,None,1.0,TA,CBlock,TA,No,GLQ,288.0,Unf,0.0,718.0,1006.0,GasA,Y,SBrkr,1006,0,1006,0.0,1,0,3,1,5,Typ,0,None,0.0,None,0.0,0.0,None,Y,0,24,0,7,2008,WD ,Normal,80000,0.11176535940451061,0.25,0.0,49,49,Medium,Very Old,136562.82666666666,191252.78333333333,174436.85881877024,9.105090961257085,1.0,3,3,0,0,3,3,2.4285714285714284
20,RL,72.0,8544,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,2006,Gable,CompShg,HdBoard,None,1.0,TA,CBlock,TA,No,Unf,0.0,Unf,0.0,1228.0,1228.0,GasA,Y,SBrkr,1228,0,1228,0.0,1,1,3,1,6,Typ,0,Attchd,1966.0,Unf,1.0,271.0,TA,Y,0,65,0,6,2008,WD ,Normal,149350,0.14370977179637215,0.25,0.22050447518307567,42,2,Medium,Recent,136562.82666666666,191252.78333333333,174436.85881877024,9.053101595549691,1.5,4,4,3,0,3,3,3.142857142857143
20,RL,94.0,9239,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,8,2003,Gable,CompShg,VinylSd,None,1.0,Gd,CBlock,TA,No,GLQ,634.0,Unf,0.0,326.0,960.0,GasA,Y,SBrkr,960,0,960,1.0,1,0,3,1,6,Typ,0,Attchd,1963.0,Fin,1.0,300.0,TA,Y,168,0,0,5,2008,WD ,Normal,144900,0.1038961038961039,0.25,0.31217481789802287,45,5,Medium,Recent,136562.82666666666,191252.78333333333,174436.85881877024,9.131297164635729,2.0,4,5,3,0,3,3,3.2857142857142856
20,RL,88.0,14175,Pave,Reg,Lvl,Inside,Gtl,Sawyer,PosA,Norm,1Fam,1Story,6,8,1956,Gable,CompShg,HdBoard,None,1.0,TA,CBlock,Gd,Gd,GLQ,776.0,Unf,0.0,212.0,988.0,GasA,Y,FuseA,1188,0,1188,1.0,1,0,1,1,4,Typ,1,Attchd,1956.0,Unf,2.0,621.0,TA,Y,102,89,231,6,2008,WD ,Normal,185000,0.08380361173814899,0.5,0.5222876366694701,52,52,Old,Very Old,136562.82666666666,191252.78333333333,174436.85881877024,9.559305672844863,2.0,3,3,3,3,3,3,3.4285714285714284
20,RL,72.0,13284,Pave,Reg,Lvl,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,Gable,CompShg,Wd Sdng,None,1.0,TA,PConc,TA,Mn,BLQ,1064.0,Unf,0.0,319.0,1383.0,GasA,Y,SBrkr,1383,0,1383,1.0,1,0,3,1,6,Typ,1,Attchd,1954.0,Unf,1.0,354.0,TA,Y,511,116,0,6,2008,WD ,Normal,165000,0.10410237109522018,0.25,0.25578034682080925,54,54,Old,Very Old,136562.82666666666,191252.78333333333,174436.85881877024,9.494390858193913,2.0,3,3,3,4,4,3,3.5714285714285716
20,RL,80.5,13500,Pave,Reg,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,7,1975,Flat,CompShg,BrkFace,None,1.0,TA,CBlock,TA,Gd,BLQ,429.0,ALQ,1080.0,93.0,1602.0,GasA,Y,SBrkr,1252,0,1252,1.0,1,0,1,1,4,Typ,1,Attchd,1960.0,RFn,2.0,564.0,TA,Y,409,0,0,3,2008,WD ,Normal,235000,0.09273387156506925,0.5,0.4501197126895451,48,33,Medium,Very Old,200168.58823529413,191252.78333333333,174436.85881877024,9.510519035757246,2.0,3,4,3,4,4,3,3.857142857142857
80,RL,85.0,13825,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1987,Gable,CompShg,MetalSd,None,1.0,Gd,CBlock,TA,No,Unf,0.0,Unf,0.0,533.0,533.0,GasA,Y,SBrkr,1021,580,1601,0.0,1,0,3,1,6,Min2,0,BuiltIn,1958.0,RFn,1.0,300.0,TA,Y,280,34,0,12,2008,WD ,Normal,140000,0.11579632576305511,0.25,0.18726591760299627,50,21,Medium,Old,136562.82666666666,191252.78333333333,174436.85881877024,9.53430615650521,1.0,3,3,3,0,3,3,2.857142857142857
30,RL,60.0,10200,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1997,Gable,CompShg,Wd Sdng,None,1.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Y,SBrkr,672,0,672,0.0,1,0,2,1,4,Typ,0,Detchd,1940.0,Unf,1.0,240.0,TA,N,168,0,0,8,2008,WD ,Normal,108000,0.06587589452014508,0.3333333333333333,0.35661218424962854,68,11,Old,Medium,136562.82666666666,191252.78333333333,174436.85881877024,9.23024103368252,1.0,3,5,3,0,3,3,3.142857142857143
190,RL,80.5,10532,Pave,Reg,Lvl,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,3,1960,Flat,Tar&Grv,Plywood,Stone,275.0,TA,CBlock,TA,Mn,Rec,988.0,Unf,0.0,0.0,988.0,GasA,Y,SBrkr,1721,0,1721,1.0,2,0,3,1,7,Mod,2,Basment,1960.0,Unf,2.0,626.0,TA,Y,50,84,0,12,2008,WD ,Abnorml,145000,0.1633912465584354,0.5,0.3635307781649245,48,48,Medium,Very Old,200168.58823529413,191252.78333333333,174436.85881877024,9.262268464836541,3.0,3,4,3,3,3,3,3.4285714285714284
50,RL,63.0,8375,Pave,Reg,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,7,1973,Gable,CompShg,Wd Sdng,None,1.0,TA,BrkTil,TA,No,ALQ,336.0,Unf,0.0,240.0,576.0,GasA,Y,SBrkr,864,486,1350,1.0,1,1,2,1,6,Min1,0,2Types,1973.0,Unf,3.0,627.0,TA,N,0,0,0,6,2008,WD ,Normal,152400,0.16117478510028654,0.3333333333333333,0.46410066617320506,67,35,Old,Very Old,136562.82666666666,191252.78333333333,174436.85881877024,9.033125752550372,2.5,4,4,3,0,3,3,3.142857142857143
80,RL,72.0,10200,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,8,1970,Hip,CompShg,HdBoard,None,1.0,Gd,PConc,TA,Av,ALQ,704.0,Unf,0.0,160.0,864.0,GasA,Y,SBrkr,904,0,904,0.0,1,0,3,1,5,Typ,0,2Types,1979.0,Unf,3.0,912.0,TA,Y,143,0,0,6,2008,WD ,Normal,144000,0.08861876286638565,0.25,1.0077348066298342,38,38,Medium,Very Old,136562.82666666666,191252.78333333333,174436.85881877024,9.23024103368252,1.0,4,5,3,0,4,3,3.4285714285714284
120,RL,80.5,2887,Pave,Reg,HLS,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1997,Gable,CompShg,Wd Sdng,None,1.0,TA,PConc,TA,Mn,GLQ,1003.0,Unf,0.0,288.0,1291.0,GasA,Y,SBrkr,1291,0,1291,1.0,1,0,2,1,6,Typ,1,Attchd,1996.0,Unf,2.0,431.0,TA,Y,307,0,0,11,2008,WD ,Normal,173000,0.4470221606648199,0.3333333333333333,0.33359133126934987,12,11,New,Medium,200168.58823529413,191252.78333333333,174436.85881877024,7.968319500012717,2.0,4,5,3,4,4,3,4.142857142857143
60,RL,83.0,10005,Pave,Reg,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,5,1977,Hip,CompShg,Plywood,BrkFace,299.0,TA,CBlock,TA,No,BLQ,392.0,Unf,0.0,768.0,1160.0,GasA,Y,SBrkr,1156,866,2022,0.0,2,1,4,1,8,Typ,1,Attchd,1977.0,Fin,2.0,505.0,TA,Y,288,117,0,3,2008,WD ,Normal,192000,0.202078752748351,0.4,0.24962926347009393,31,31,Medium,Very Old,200168.58823529413,191252.78333333333,174436.85881877024,9.21094019204815,2.5,3,5,3,3,4,3,4.0
20,RL,82.0,20270,Pave,IR1,Lvl,CulDSac,Gtl,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,Gable,CompShg,Plywood,None,1.0,TA,CBlock,TA,Gd,GLQ,599.0,Unf,0.0,925.0,1524.0,GasA,Y,SBrkr,1524,0,1524,1.0,2,0,3,1,7,Typ,2,Attchd,1979.0,Fin,2.0,478.0,TA,Y,140,0,0,4,2008,WD ,Normal,245000,0.07518129347343495,0.5,0.31344262295081965,29,29,Medium,Old,200168.58823529413,191252.78333333333,174436.85881877024,9.916946572220285,3.0,3,3,3,4,4,3,3.857142857142857
80,RL,124.0,11512,Pave,IR1,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,2006,Gable,CompShg,Plywood,BrkFace,84.0,TA,CBlock,TA,Av,ALQ,719.0,Unf,0.0,300.0,1019.0,GasA,Y,SBrkr,1357,0,1357,1.0,1,0,2,1,5,Typ,1,Basment,1959.0,RFn,1.0,312.0,TA,Y,0,0,0,5,2008,WD ,Normal,177000,0.11786675931555633,0.3333333333333333,0.22974963181148747,49,2,Medium,Recent,129453.84946236559,191252.78333333333,174436.85881877024,9.351232110673664,2.0,5,4,3,4,3,3,4.0
50,RL,50.0,5190,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,7,5,1950,Gable,CompShg,BrkFace,None,1.0,TA,CBlock,TA,No,Unf,0.0,Unf,0.0,570.0,570.0,GasA,Y,SBrkr,617,462,1079,0.0,1,0,2,1,5,Typ,1,Attchd,1948.0,Unf,1.0,249.0,TA,Y,135,0,0,1,2008,WD ,Normal,125600,0.20785975727220188,0.3333333333333333,0.23055555555555557,60,58,Old,Very Old,129453.84946236559,191252.78333333333,174436.85881877024,8.55468163582723,1.0,3,3,3,4,3,3,3.7142857142857144
20,RL,85.0,10452,Pave,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1953,Hip,CompShg,Wd Sdng,Stone,216.0,TA,CBlock,TA,Mn,Rec,500.0,Unf,0.0,594.0,1094.0,GasA,Y,SBrkr,1094,0,1094,0.0,1,0,3,1,5,Typ,2,Attchd,1953.0,RFn,2.0,495.0,TA,Y,0,0,0,6,2008,WD ,Normal,155000,0.10465894958385152,0.25,0.4520547945205479,55,55,Old,Very Old,129453.84946236559,191252.78333333333,174436.85881877024,9.254644297532707,1.0,3,5,3,4,3,3,3.857142857142857
30,RL,85.0,19550,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,2007,Flat,Tar&Grv,PreCast,None,1.0,TA,PConc,TA,Gd,ALQ,1035.0,Unf,0.0,545.0,1580.0,GasA,Y,SBrkr,1518,0,1518,1.0,1,0,2,1,5,Typ,2,None,0.0,None,0.0,0.0,None,Y,0,39,0,1,2008,WD ,Normal,260000,0.07764308731011202,0.3333333333333333,0.0,68,1,Old,Recent,129453.84946236559,191252.78333333333,174436.85881877024,9.88078171500049,2.0,2,5,0,4,3,3,3.142857142857143
50,RL,66.0,21780,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,7,1950,Gable,CompShg,Wd Sdng,None,1.0,TA,BrkTil,TA,Mn,Unf,0.0,Unf,0.0,1163.0,1163.0,GasA,Y,SBrkr,1163,511,1674,0.0,2,0,4,1,8,Typ,1,Detchd,1955.0,Fin,2.0,396.0,TA,N,72,36,0,7,2008,WD ,Normal,185000,0.07685597539139617,0.4,0.2364179104477612,90,58,Old,Very Old,129453.84946236559,191252.78333333333,174436.85881877024,9.988793309115229,2.0,3,5,3,4,4,3,4.0
70,RL,120.0,13728,Pave,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1986,Hip,CompShg,Stucco,None,1.0,TA,CBlock,TA,No,Rec,626.0,Unf,0.0,501.0,1127.0,GasA,Y,SBrkr,1236,872,2108,0.0,2,0,4,1,7,Typ,2,Basment,1935.0,Unf,2.0,540.0,TA,Y,0,0,0,7,2008,WD ,Normal,235000,0.15354359385242916,0.4,0.25604551920341395,73,22,Old,Old,129453.84946236559,191252.78333333333,174436.85881877024,9.527265662897605,2.0,4,5,3,3,3,3,3.857142857142857
20,RL,68.0,9571,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,Hip,CompShg,Wd Sdng,None,1.0,TA,CBlock,TA,Av,Rec,870.0,Unf,0.0,639.0,1509.0,GasA,Y,FuseA,1509,0,1509,1.0,1,0,3,1,6,Typ,1,Attchd,1956.0,Unf,1.0,322.0,TA,Y,158,0,0,7,2008,WD ,Normal,159900,0.15764730463852905,0.25,0.21324503311258278,52,52,Old,Very Old,129453.84946236559,191252.78333333333,174436.85881877024,9.166597449028265,2.0,4,3,3,3,3,3,3.4285714285714284
90,RL,50.0,9350,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,5,5,1975,Gable,CompShg,HdBoard,None,1.0,TA,PConc,TA,Av,GLQ,864.0,Unf,0.0,0.0,864.0,GasA,N,SBrkr,864,0,864,1.0,1,0,2,1,4,Typ,0,None,0.0,None,0.0,0.0,None,Y,0,0,0,4,2008,WD ,Normal,99600,0.09239653512993262,0.3333333333333333,0.0,33,33,Medium,Very Old,129453.84946236559,191252.78333333333,174436.85881877024,9.143238568435446,2.0,3,2,0,0,4,3,2.4285714285714284
60,RL,50.0,9360,Pave,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,8,2001,Gable,CompShg,VinylSd,BrkCmn,216.0,TA,CBlock,TA,No,Rec,324.0,Unf,0.0,297.0,621.0,GasA,Y,SBrkr,621,648,1269,0.0,1,1,3,1,7,Typ,0,Detchd,1962.0,Unf,1.0,280.0,TA,Y,0,236,0,11,2008,WD ,Normal,134500,0.135562439910266,0.25,0.2204724409448819,46,7,Medium,Medium,129453.84946236559,191252.78333333333,174436.85881877024,9.144307401371744,1.5,3,3,3,0,3,4,3.142857142857143
50,RL,50.0,8405,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1950,Gable,CompShg,MetalSd,None,1.0,TA,BrkTil,Gd,No,Rec,241.0,BLQ,391.0,229.0,861.0,GasA,Y,SBrkr,961,406,1367,1.0,1,0,4,1,7,Typ,0,Detchd,1978.0,Unf,1.0,384.0,TA,Y,0,130,112,4,2008,WD ,Normal,119000,0.16262193671187247,0.2,0.2807017543859649,108,58,Old,Very Old,129453.84946236559,191252.78333333333,174436.85881877024,9.036701015565063,2.0,3,5,3,0,3,3,3.142857142857143
190,RL,70.0,7000,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,2fmCon,2Story,5,7,1991,Gable,CompShg,MetalSd,None,1.0,TA,CBlock,TA,Gd,GLQ,969.0,Unf,0.0,148.0,1117.0,GasA,Y,SBrkr,820,527,1347,1.0,1,0,3,1,5,Typ,0,None,0.0,None,0.0,0.0,None,N,85,0,148,1,2008,WD ,Normal,107500,0.19240108555920582,0.25,0.0,98,17,Old,Old,129453.84946236559,191252.78333333333,174436.85881877024,8.853808274977197,2.0,3,3,0,0,4,3,2.5714285714285716
190,RL,68.0,10880,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,Gable,CompShg,MetalSd,None,1.0,TA,CBlock,TA,No,ALQ,1040.0,Unf,0.0,124.0,1164.0,GasW,N,SBrkr,1164,0,1164,1.0,1,0,3,1,5,Typ,0,Detchd,1950.0,Unf,1.0,240.0,TA,Y,0,48,0,8,2008,ConLD,Normal,125000,0.10697546181417149,0.25,0.20600858369098712,58,58,Old,Very Old,129453.84946236559,191252.78333333333,127378.12,9.294773427951013,2.0,3,3,3,0,3,3,2.857142857142857
50,RL,60.0,9600,Pave,Reg,Lvl,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,1950,Gable,CompShg,Wd Sdng,None,1.0,TA,BrkTil,TA,No,Unf,0.0,Unf,0.0,572.0,572.0,Other,N,FuseF,572,524,1096,0.0,1,0,2,1,5,Typ,0,None,0.0,None,0.0,0.0,None,N,0,8,128,4,2008,WD ,Normal,79000,0.11415477554421415,0.3333333333333333,0.0,84,58,Old,Very Old,129453.84946236559,191252.78333333333,174436.85881877024,9.169622538697624,1.0,3,2,0,0,3,3,2.4285714285714284
50,RL,60.0,9084,Pave,Reg,Lvl,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1950,Gable,CompShg,VinylSd,None,1.0,TA,CBlock,Fa,Mn,LwQ,236.0,Rec,380.0,0.0,616.0,GasA,N,SBrkr,616,495,1111,0.0,1,0,3,1,5,Typ,0,Detchd,1941.0,Unf,1.0,200.0,Fa,Y,48,0,0,3,2008,ConLw,Normal,95000,0.12228948816730875,0.25,0.17985611510791366,67,58,Old,Very Old,129453.84946236559,191252.78333333333,121937.5,9.114379980830272,1.0,3,3,3,0,3,3,2.857142857142857
60,RL,86.0,11839,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,Hip,CompShg,HdBoard,BrkFace,99.0,TA,PConc,TA,No,GLQ,1085.0,Unf,0.0,390.0,1475.0,GasA,Y,SBrkr,1532,797,2329,1.0,2,1,4,1,10,Typ,1,Attchd,1990.0,Unf,2.0,514.0,TA,Y,192,121,0,5,2008,WD ,Normal,262280,0.1967060810810811,0.4,0.2206008583690987,18,18,New,Old,184070.184,191252.78333333333,174436.85881877024,9.379238908437996,3.5,4,5,3,5,4,3,4.428571428571429
60,RL,67.0,9771,Pave,IR3,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2002,Gable,CompShg,HdBoard,BrkFace,190.0,TA,PConc,TA,No,LwQ,779.0,Unf,0.0,298.0,1077.0,GasA,Y,SBrkr,1093,1721,2814,0.0,2,1,4,1,9,Typ,1,BuiltIn,1995.0,Fin,2.0,614.0,TA,Y,48,32,0,6,2008,WD ,Normal,260000,0.28796561604584525,0.4,0.21811722912966253,13,6,New,Medium,184070.184,191252.78333333333,174436.85881877024,9.187276432377631,2.5,4,5,3,3,4,4,4.142857142857143
20,RL,80.0,9938,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1994,Gable,CompShg,HdBoard,BrkFace,251.0,TA,PConc,TA,No,GLQ,1271.0,Unf,0.0,331.0,1602.0,GasA,Y,SBrkr,1626,0,1626,1.0,2,1,3,1,7,Typ,1,Attchd,1994.0,RFn,2.0,534.0,TA,Y,424,40,0,4,2008,WD ,Normal,226500,0.16359794747962572,0.5,0.32821143208358944,14,14,New,Medium,184070.184,191252.78333333333,174436.85881877024,9.204221690968005,3.5,4,5,3,3,4,4,4.285714285714286
60,RL,67.0,14171,Pave,IR2,Lvl,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,No,GLQ,355.0,Unf,0.0,457.0,812.0,GasA,Y,SBrkr,1101,1099,2200,0.0,2,1,4,1,9,Typ,1,Attchd,1993.0,RFn,2.0,453.0,TA,Y,168,98,0,12,2008,WD ,Normal,225000,0.15523567598080723,0.4,0.20581553839164016,15,14,New,Medium,184070.184,191252.78333333333,174436.85881877024,9.559023465985362,2.5,4,5,3,3,4,4,4.285714285714286
80,RL,85.0,10541,Pave,IR1,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1996,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,Av,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Y,SBrkr,1302,735,2037,0.0,2,1,3,1,8,Typ,1,Attchd,1996.0,Fin,2.0,472.0,TA,Y,100,33,0,2,2008,WD ,Normal,229000,0.19322709163346613,0.5,0.23159960745829244,12,12,New,Medium,184070.184,191252.78333333333,174436.85881877024,9.263122557415151,2.5,4,5,3,3,4,4,4.285714285714286
60,RL,65.0,10616,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,628.0,628.0,GasA,Y,SBrkr,628,728,1356,0.0,2,1,3,1,6,Typ,1,BuiltIn,2007.0,Fin,2.0,484.0,TA,Y,100,24,0,3,2008,New,Partial,177439,0.12771969482904774,0.5,0.35666912306558585,1,1,Very New,Recent,201812.56818181818,191252.78333333333,275744.7008547009,9.270211769013573,2.5,4,5,3,4,4,4,4.428571428571429
