MS SubClass,Lot Frontage,Lot Area,Land Slope,Condition 1,Condition 2,Overall Qual,Overall Cond,Year Remod/Add,Mas Vnr Area,Exter Cond,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Functional,Fireplaces,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Yr Sold,Sale Condition,SalePrice,Density_Ratio,BathPerBed,Garage_per_Living,House_Age,Years_Since_Remod,Age_Group,Remod_Group,Neighborhood_AvgPrice,Zone_AvgPrice,SaleType_AvgPrice,Lot_Area_log,Total_Bath,Kitchen Qual_num,Heating QC_num,Garage Qual_num,Fireplace Qu_num,Bsmt Qual_num,Exter Qual_num,Quality_Score,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_OthW,Heating_Other,Central Air_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD 
20,80.0,10960,1,6,5,6,5,1984,1.0,4,4,2,7,256.0,5,0.0,1028.0,1284.0,1284,0,1284,1.0,2,0,3,1,5,8,0,1984.0,2,2.0,480.0,5,3,0,0,192,4,2007,2,174000,0.1171425964784235,0.5,0.3735408560311284,23,23,2,2,188406.90839694656,191252.78333333333,133812.20731707316,9.302098797215724,3.0,3,3,3,0,4,3,3.142857142857143,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,78.0,12090,1,6,5,6,7,2003,74.0,4,4,2,6,0.0,5,0.0,585.0,585.0,1140,728,1868,0.0,3,1,3,1,7,8,1,1984.0,4,2.0,477.0,5,3,268,112,0,1,2007,2,178000,0.15449507898436854,0.75,0.2552166934189406,23,4,2,4,188406.90839694656,191252.78333333333,174436.85881877024,9.400216653174247,3.5,3,5,3,3,4,3,3.857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
60,78.0,12090,1,6,5,7,7,2003,306.0,4,4,2,5,321.0,5,0.0,404.0,725.0,725,754,1479,0.0,2,1,3,1,6,8,1,1981.0,3,2.0,484.0,5,3,167,72,0,3,2007,5,176000,0.12232238855346952,0.5,0.327027027027027,26,4,2,4,188406.90839694656,191252.78333333333,174436.85881877024,9.400216653174247,2.5,4,5,3,3,4,4,4.285714285714286,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,93.0,12299,1,6,5,7,6,1985,67.0,4,4,2,7,1328.0,5,0.0,201.0,1529.0,1664,0,1664,1.0,2,0,3,1,7,8,1,1978.0,4,2.0,663.0,5,3,0,0,0,9,2007,5,213000,0.13528455284552846,0.5,0.3981981981981982,29,22,2,2,188406.90839694656,191252.78333333333,174436.85881877024,9.417354541360508,3.0,4,3,3,3,4,3,3.857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,61.0,11339,1,9,5,7,5,1979,549.0,4,4,2,5,758.0,5,0.0,22.0,780.0,1085,845,1930,1.0,2,1,4,1,9,8,1,1979.0,4,2.0,481.0,5,3,192,72,0,3,2007,5,192000,0.17019400352733685,0.4,0.2490937338166753,28,28,2,2,188406.90839694656,191252.78333333333,174436.85881877024,9.336091577281744,3.5,4,3,3,3,4,3,3.857142857142857,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,92.0,11952,1,9,5,7,6,1977,1.0,4,4,2,6,0.0,5,0.0,808.0,808.0,1161,808,1969,0.0,2,1,3,1,8,8,1,1977.0,3,2.0,534.0,5,3,0,0,0,11,2007,5,190000,0.16472852003681085,0.5,0.27106598984771574,30,30,2,2,188406.90839694656,191252.78333333333,174436.85881877024,9.38873757187798,2.5,3,3,3,4,4,3,3.857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,80.0,12046,1,6,5,6,6,1976,298.0,4,4,2,4,156.0,5,0.0,692.0,848.0,1118,912,2030,0.0,2,1,4,1,8,8,1,1976.0,4,2.0,551.0,5,3,0,224,0,6,2007,5,195000,0.168506682161534,0.4,0.27129492860659776,31,31,2,1,188406.90839694656,191252.78333333333,174436.85881877024,9.396570945266852,2.5,4,3,3,3,3,3,3.5714285714285716,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,80.0,10395,1,6,5,6,6,1978,233.0,4,4,4,5,605.0,5,0.0,427.0,1032.0,1032,0,1032,0.0,2,0,3,1,6,8,1,1978.0,2,2.0,564.0,5,3,0,0,0,7,2007,5,148000,0.09926894959599845,0.5,0.5459825750242013,29,29,2,2,188406.90839694656,191252.78333333333,174436.85881877024,9.249176395761381,2.0,3,3,3,3,4,3,3.5714285714285716,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,79.0,11850,1,6,5,6,6,1984,98.0,4,4,2,5,781.0,5,0.0,372.0,1153.0,1177,0,1177,0.0,2,0,3,1,6,8,0,1984.0,4,2.0,495.0,5,3,204,103,0,8,2007,5,151500,0.09931651337439878,0.5,0.4202037351443124,23,23,2,2,188406.90839694656,191252.78333333333,174436.85881877024,9.380167531188448,2.0,4,3,3,0,4,3,3.2857142857142856,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,80.0,11584,1,6,5,7,6,1979,96.0,4,4,2,7,315.0,4,110.0,114.0,539.0,1040,685,1725,0.0,2,1,3,1,6,8,1,1979.0,3,2.0,550.0,5,3,0,88,216,11,2007,5,197000,0.1488994389296504,0.5,0.3186558516801854,28,28,2,2,188406.90839694656,191252.78333333333,174436.85881877024,9.357466436866476,2.5,3,3,3,3,3,3,3.5714285714285716,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,80.0,10400,1,6,5,6,5,1999,253.0,4,4,2,7,903.0,5,0.0,356.0,1259.0,1353,0,1353,1.0,2,0,2,1,5,8,1,1979.0,3,2.0,478.0,5,3,240,141,0,8,2007,5,192350,0.13008364580328816,0.6666666666666666,0.35302806499261447,28,8,2,3,188406.90839694656,191252.78333333333,174436.85881877024,9.249657234353133,3.0,3,5,3,3,4,3,3.857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,80.0,10793,1,5,5,5,5,1969,263.0,4,4,2,2,493.0,2,287.0,0.0,780.0,780,840,1620,0.0,2,1,4,1,7,4,0,1969.0,4,2.0,462.0,5,3,208,0,0,4,2007,5,152000,0.15008337965536409,0.4,0.2850092535471931,38,38,2,1,188406.90839694656,191252.78333333333,174436.85881877024,9.286745703178589,2.5,3,5,3,0,3,3,3.142857142857143,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,128.0,13001,1,8,5,6,5,1971,176.0,4,4,3,5,492.0,2,121.0,1012.0,1625.0,1220,0,1220,0.0,2,0,2,1,6,8,1,1971.0,2,2.0,944.0,5,3,0,0,249,9,2007,5,170000,0.09383171819720043,0.6666666666666666,0.7731367731367731,36,36,2,1,188406.90839694656,191252.78333333333,174436.85881877024,9.472858470764415,2.0,3,3,3,3,3,3,3.4285714285714284,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,70.0,12243,1,6,5,5,6,1971,1.0,4,4,4,5,998.0,5,0.0,486.0,1484.0,1484,0,1484,0.0,2,0,3,1,7,8,1,1971.0,2,2.0,487.0,5,3,224,0,0,2,2007,5,175000,0.12120222149624306,0.5,0.32794612794612793,36,36,2,1,188406.90839694656,191252.78333333333,174436.85881877024,9.412791300065303,2.0,3,4,3,3,4,3,3.5714285714285716,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,90.0,11700,1,6,5,6,6,1968,365.0,4,4,2,5,384.0,4,175.0,143.0,702.0,1041,702,1743,0.0,1,2,3,1,7,8,1,1968.0,2,2.0,539.0,5,3,224,0,0,6,2007,5,175000,0.14896162721134945,0.25,0.30905963302752293,39,39,2,1,188406.90839694656,191252.78333333333,174436.85881877024,9.367429587218957,2.0,3,4,3,4,3,4,3.857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,80.0,12384,1,6,5,7,7,1976,233.0,4,4,2,6,0.0,5,0.0,793.0,793.0,1142,793,1935,0.0,2,1,3,1,7,8,1,1976.0,3,2.0,550.0,5,3,0,113,252,11,2007,5,197900,0.156237383932176,0.5,0.2840909090909091,31,31,2,1,188406.90839694656,191252.78333333333,174436.85881877024,9.42424134192346,2.5,3,3,3,3,4,3,3.7142857142857144,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,64.0,8991,1,8,5,7,6,1976,130.0,4,4,5,7,624.0,4,604.0,0.0,1228.0,1324,0,1324,0.0,2,0,3,1,5,8,1,1976.0,4,2.0,585.0,5,3,407,36,0,2,2007,5,174000,0.1472419928825623,0.5,0.44150943396226416,31,31,2,1,188406.90839694656,191252.78333333333,174436.85881877024,9.104090572133472,2.0,4,3,3,2,4,3,3.7142857142857144,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,80.0,8000,1,8,5,6,6,1974,1.0,4,4,2,5,931.0,3,153.0,0.0,1084.0,1084,793,1877,1.0,2,1,4,1,8,8,1,1974.0,2,2.0,488.0,5,3,0,96,0,11,2007,5,178900,0.23459567554055744,0.4,0.2598509052183174,33,33,2,1,188406.90839694656,191252.78333333333,174436.85881877024,8.987321812850125,3.5,3,3,3,3,3,3,3.4285714285714284,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,70.0,10500,1,6,5,5,7,2005,82.0,4,4,4,5,349.0,5,0.0,23.0,372.0,576,533,1109,0.0,1,0,3,1,5,8,0,1971.0,2,1.0,288.0,5,3,35,0,0,12,2007,5,139000,0.10560898962003619,0.25,0.2594594594594595,36,2,2,4,144279.99071925753,191252.78333333333,174436.85881877024,9.259225769705994,1.0,3,3,3,0,3,3,2.857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20,73.0,10530,1,6,5,6,5,1971,1.0,4,4,2,5,282.0,3,35.0,664.0,981.0,981,0,981,1.0,1,1,3,1,5,8,0,1979.0,2,2.0,576.0,5,3,0,312,40,3,2007,5,143250,0.09315354667173108,0.25,0.5865580448065173,36,36,2,1,144279.99071925753,191252.78333333333,174436.85881877024,9.262078567380597,2.5,3,3,3,0,3,3,3.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,73.0,7472,1,6,5,7,9,2004,138.0,4,4,2,5,626.0,5,0.0,99.0,725.0,725,754,1479,1.0,1,1,4,1,7,8,0,1972.0,4,2.0,484.0,5,3,0,32,0,6,2007,5,184000,0.1979124849458049,0.2,0.327027027027027,35,3,2,4,144279.99071925753,191252.78333333333,174436.85881877024,8.91905180393029,2.5,4,4,3,0,3,3,3.4285714285714284,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,63.0,9457,1,6,5,5,6,1990,1.0,4,4,2,5,566.0,5,0.0,359.0,925.0,1422,0,1422,1.0,1,0,3,1,7,6,0,1988.0,2,2.0,576.0,5,3,252,0,0,9,2007,5,155000,0.15034891097483613,0.25,0.40477863668306396,37,17,2,2,144279.99071925753,191252.78333333333,174436.85881877024,9.15461622320382,2.0,3,3,3,0,3,3,2.857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,66.0,7920,1,6,5,5,5,2002,32.0,4,4,2,5,81.0,7,619.0,214.0,914.0,914,0,914,0.0,1,0,3,1,5,8,0,1970.0,3,1.0,368.0,6,3,120,0,0,10,2007,5,133000,0.11538947102638555,0.25,0.4021857923497268,37,5,2,4,144279.99071925753,191252.78333333333,174436.85881877024,8.97727273946428,1.0,5,5,3,0,3,3,3.4285714285714284,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,61.0,9758,1,6,5,5,5,1971,1.0,4,4,2,3,412.0,3,287.0,251.0,950.0,950,0,950,0.0,1,0,3,1,5,8,0,1981.0,2,1.0,280.0,5,3,0,0,0,7,2007,5,119500,0.09734603955323291,0.25,0.29442691903259727,36,36,2,1,144279.99071925753,191252.78333333333,174436.85881877024,9.18594521514146,1.0,3,3,3,0,3,3,2.857142857142857,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,70.0,8294,1,6,5,4,5,1971,1.0,4,4,2,6,0.0,5,0.0,858.0,858.0,872,0,872,0.0,1,0,3,1,5,8,0,1974.0,2,4.0,480.0,5,3,0,0,0,6,2007,5,123000,0.10512356841470766,0.25,0.5498281786941581,36,36,2,1,144279.99071925753,191252.78333333333,174436.85881877024,9.023408202624545,1.0,3,3,3,0,3,3,2.7142857142857144,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,73.0,7340,1,6,5,4,6,1971,1.0,4,4,2,5,322.0,5,0.0,536.0,858.0,858,0,858,0.0,1,0,2,1,4,8,0,1979.0,2,1.0,684.0,5,3,0,0,0,6,2007,5,110000,0.11687780956272988,0.3333333333333333,0.7962747380675204,36,36,2,1,144279.99071925753,191252.78333333333,174436.85881877024,8.901230352110781,1.0,3,3,3,0,3,3,2.7142857142857144,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,73.0,17199,1,6,5,4,7,1961,1.0,3,4,2,5,314.0,5,0.0,600.0,914.0,914,0,914,0.0,1,0,2,1,4,8,0,1961.0,2,1.0,270.0,5,3,140,0,0,7,2007,5,128000,0.05313953488372093,0.3333333333333333,0.29508196721311475,46,46,2,1,144279.99071925753,191252.78333333333,174436.85881877024,9.752664662801545,1.0,3,5,2,0,3,3,2.857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20,60.0,9000,1,6,5,4,6,1971,1.0,4,4,2,5,616.0,5,0.0,248.0,864.0,864,0,864,0.0,1,0,3,1,5,8,0,1974.0,2,2.0,528.0,5,3,0,0,0,5,2007,5,120500,0.09598933451838684,0.25,0.6104046242774567,36,36,2,1,144279.99071925753,191252.78333333333,174436.85881877024,9.105090961257085,1.0,3,3,3,0,3,3,2.7142857142857144,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
